route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
91540,ARR,6341,"Munnekeburen - Wolvega, Station",,3,56ec34,000000,
91345,ARR,8242,"Boazum - Sneek, Busstation",,3,c1fbeb,000000,
91523,ARR,6261,"Oranjewoud - Heerenveen, Busstation",,3,5c12e6,ffffff,
91364,ARR,8401,"Nes, De Opsteker - Akkrum, Station",,3,06d5a8,000000,
91381,ARR,8611,"Boornzwaag - Joure, Busstation",,3,70490a,ffffff,
91418,ARR,8941,"Gauw, De Eker - Sneek, Busstation",,3,4ba621,000000,
91246,ARR,7532,"Warfstermolen, De Warf - Buitenpost, Station",,3,8a9435,000000,
91500,ARR,6111,"De Tike, Dorp - Drachten, Transferium Oost",,3,46b3d2,000000,
91117,ARR,7031,"Oostrum - Dokkum, Busstation",,3,4530f2,ffffff,
91248,ARR,7542,"Munnekezijl, Kerkstraat - Buitenpost, Station",,3,1fbac1,000000,
91403,ARR,8842,"Hinnaard - Wommels, Provinciale weg",,3,3691ab,000000,
91296,ARR,8011,"Hilaard - Dronryp, Hoek Dronryp",,3,9d32b2,ffffff,
91327,ARR,8132,"Jellum - Mantgum, Station",,3,78107d,ffffff,
91503,ARR,6122,"De Veenhoop - Akkrum, Station",,3,cced24,000000,
91159,ARR,7153,Burdaard - Oentsjerk,,3,5c5fae,ffffff,
91191,ARR,7262,"Nes Buorren - Dokkum, Sionsberg",,3,30737f,ffffff,
91230,ARR,7401,"Ee - Dokkum, Busstation",,3,990680,ffffff,
91406,ARR,8861,"Lytsewierrum - Sneek, Busstation",,3,45d142,000000,
91472,ARR,9581,"Sloten - Balk, Harich Rotonde",,3,a6684f,000000,
91157,ARR,7151,"Burdaard - Dokkum, Busstation",,3,32dec0,000000,
91558,ARR,6501,"Boelenslaan - Buitenpost, Station",,3,,,
91234,ARR,7412,"Jouswier - Dokkum, Sionsberg",,3,d3138b,ffffff,
91323,ARR,8113,Pingjum - Kop Afsluitdijk,,3,5b1745,ffffff,
91175,ARR,7201,"Foudgum - Dokkum, Busstation",,3,5dd9a9,000000,
91258,ARR,7631,"Dokkum, Busstation - Feanwâlden, Station",,3,fd21c9,000000,
91220,ARR,7362,"Hantum - Dokkum, Sionsberg",,3,347737,ffffff,
91479,ARR,7731,"Bartlehiem, Wiereweg - Leeuwarden, Station",,3,dd6a53,000000,
91425,ARR,9021,"Wolsum - IJlst, Station",,3,68fcfb,000000,
91517,ARR,6212,"Luxwoude - Gorredijk, Busstation",,3,dc4c59,000000,
91569,ARR,6552,"Surhuizum - Drachten, Transferium Oost",,3,ff80c0,000000,
91556,ARR,6491,"Augustinusga - Buitenpost, Station",,3,ff8000,000000,
91533,ARR,6281,"Fochteloo - Oosterwolde, Busstation",,3,463491,ffffff,
91458,ARR,9381,"It Heidenskip - Workum, Station",,3,636a4c,ffffff,
91383,ARR,8631,"Dijken - Joure, Busstation",,3,5171ed,000000,
91115,ARR,7021,"Ezumazijl - Dokkum, Busstation",,3,dd06fe,000000,
91344,ARR,8241,"Boazum - Mantgum, Station",,3,5a3603,ffffff,
91172,ARR,7191,"Bornwird - Dokkum, Busstation",,3,ca40bb,000000,
91238,ARR,7423,"Broeksterwâld - Feanwâlden, Station",,3,40c41e,000000,
91446,ARR,9241,"Idsegahuizum Dorp - Bolsward, Twibaksdyk",,3,f68e29,000000,
91366,ARR,8421,"Rotstergaast - Heerenveen, Busstation",,3,0b7d31,ffffff,
91314,ARR,8091,"Wjelsryp - Franeker, Voorstraat",,3,e81d55,000000,
91547,ARR,6411,"Oldetrijne - Wolvega, Station",,3,683825,ffffff,
91578,ARR,6622,"Nij Beets - Drachten, Transferium Oost",,3,,,
91482,ARR,9301,"Kop Afsluitdijk - Bolsward, Busstation Twibaksdyk",,3,f70c06,000000,
91464,ARR,9521,"Elahuizen - Woudsend, Centrum",,3,3d4f27,ffffff,
91373,ARR,8471,"Sintjohannesga - Heerenveen, Busstation",,3,ce3fd4,000000,
91555,ARR,9651,"Oosterzee, Gietersebrug - Lemmer, Busstation",,3,,,
91362,ARR,8391,"Terherne, Gravinnewei - Akkrum, Station",,3,09c014,000000,
91190,ARR,7261,"Nes, Buorren - Dokkum, Busstation",,3,bc0a46,ffffff,
91535,ARR,6301,"Langedijke - Oosterwolde, Busstation",,3,3b2325,ffffff,
91595,ARR,6712,"Makkinga - Noordwolde, Vlechtmuseum",,3,8080c0,000000,
91222,ARR,7371,"Wetsens - Dokkum, Busstation",,3,b22cfd,000000,
91168,ARR,7174,"Hegebeintum - Ferwert, Prov. weg",,3,5964a2,ffffff,
91140,ARR,7104,"Lichtaard - Ferwert, Prov. weg",,3,a3ffde,000000,
91291,ARR,7991,"Slappeterp - Dronryp, Hoek Dronryp",,3,4c1351,ffffff,
91460,ARR,9401,"Warns, Buorren - Koudum, Molkwerum",,3,d2fadc,000000,
91476,ARR,9621,"Eesterga - Lemmer, Busstation",,3,8e0ea5,ffffff,
91122,ARR,7051,"Hantumeruitburen - Dokkum, Busstation",,3,19f7a0,000000,
91137,ARR,7101,"Lichtaard - Dokkum, Busstation",,3,d5d7ef,000000,
91179,ARR,7212,"Brantgum - Dokkum, Sionsberg",,3,058997,000000,
91585,ARR,6691,"Elsloo - Oosterwolde, Busstation",,3,,,
91196,ARR,7282,"Paesens - Dokkum, Sionsberg",,3,79c333,000000,
91128,ARR,7071,"Holwerd, Veerdam - Dokkum, Busstation",,3,138c10,000000,
91596,ARR,6692,"Elsloo - Noordwolde, Vlechtmuseum",,3,ff0080,000000,
91420,ARR,8961,"Scharnegoutum - Sneek, Busstation",,3,d40d5c,ffffff,
91176,ARR,7202,"Foudgum - Dokkum, Sionsberg",,3,e31cc4,000000,
91270,ARR,7821,"De Hemrik - Leeuwarden, St. Camminghaburen",,3,7179fe,000000,
91568,ARR,6551,"Surhuizum - Buitenpost, Station",,3,0080c0,000000,
91416,ARR,8922,"Easterein - Wommels, Provinciale weg",,3,abef63,000000,
91372,ARR,8462,"Rotsterhaule, Kampweg - Joure, Busstation",,3,14c3b3,000000,
91324,ARR,8121,"Wijnaldum - Harlingen, Station",,3,ef01a9,000000,
91450,ARR,9281,"Makkum, Botterstraat - Kop Afsluitdijk",,3,7e5a77,ffffff,
91247,ARR,7541,"Munnekezijl, Kerkstraat - Grijpskerk, Station",,3,f94491,000000,
91357,ARR,8362,"Tersoal, Nij Wigara - Sneek, Busstation",,3,cc6f74,000000,
91430,ARR,9061,"Heeg, De Skatting - IJlst, Station",,3,700a09,ffffff,
91252,ARR,7571,Veenklooster - Buitenpost,,3,e3922d,000000,
91478,ARR,9641,"Oosterzee, Buren - Lemmer, Busstation",,3,2d1a2e,ffffff,
91456,ARR,9361,"Ferwoude - Workum, Station",,3,853445,ffffff,
91316,ARR,8093,"Wjelsryp - Winsum, Busstation",,3,abcc40,000000,
91573,ARR,6581,"De Wilgen - Drachten, Transferium Oost",,3,80ff80,000000,
91440,ARR,9181,"Hartwerd - Bolsward, Busstation Twibaksdyk",,3,e8064f,ffffff,
91397,ARR,8771,"Sint Nicolaasga - Joure, Busstation",,3,d274fc,000000,
91236,ARR,7421,"Broeksterwâld - Dokkum, Busstation",,3,1a6155,ffffff,
91539,ARR,6311,"Langelille - Wolvega, Station",,3,827ead,000000,
91156,ARR,7144,"Wanswert - Ferwert, Prov. weg",,3,2b2e01,ffffff,
91233,ARR,7411,"Jouswier - Dokkum, Busstation",,3,109623,000000,
91298,ARR,8021,"Baijum - Dronryp, Hoek Dronryp",,3,812779,ffffff,
91392,ARR,8721,"Ouwsterhaule - Joure, Busstation",,3,4b951e,000000,
91501,ARR,6112,"De Tike, Dorp - Nijega, Rijksweg",,3,445fa3,ffffff,
91277,ARR,7941,Firdgum - Sint Annaparochie,,3,e60294,000000,
91448,ARR,9261,"Allingawier - Bolsward, Busstation Twibaksdyk",,3,5a8fc4,000000,
91492,ARR,6091,"Earnewâld - Nijega, Dorpshuis",,3,cf5d7c,000000,
91309,ARR,8071,"Hitzum - Franeker, Voorstraat",,3,88c64f,000000,
91290,ARR,7983,"Skingen - Franeker, Station",,3,7c0c61,ffffff,
91437,ARR,9151,"Schraard - Bolsward,Twibaksdyk",,3,c057be,000000,
91358,ARR,8371,"Sibrandabuorren - Grou, Station",,3,113b85,ffffff,
91350,ARR,8311,"Idaerd, Rijksweg - Grou, Station",,3,3327e6,ffffff,
91438,ARR,9161,"Longerhouw - Bolsward, Busstation Twibaksdyk",,3,5d6f27,ffffff,
91193,ARR,7272,"Moddergat - Dokkum, Sionsberg",,3,53e866,000000,
91142,ARR,7112,"Reitsum - Dokkum, Sionsberg",,3,7caedf,000000,
91348,ARR,8271,"Winsum, Kleasterdyk - Winsum, Busstation",,3,724eb9,ffffff,
91250,ARR,7552,"Burum, Waardshiem - Buitenpost, Station",,3,6040d1,ffffff,
91398,ARR,8811,"Tirns - Sneek, Busstation",,3,614896,ffffff,
91428,ARR,9042,"Blauwhuis - Bolsward, Twibaksdyk",,3,61b737,000000,
91370,ARR,8451,"Rottum, Molenlaan - Heerenveen, Busstation",,3,8cf96b,000000,
91239,ARR,7431,"Anjum, Nieuweweg - Dokkum, Busstation",,3,a04943,ffffff,
91498,ARR,6031,"Jistrum - Drachten, Transferium Oost",,3,1bad26,000000,
91349,ARR,8301,"Grou, Parkstraat  - Grou, Station",,3,8e0e53,ffffff,
91435,ARR,9131,"Waaksens - Wommels, Provinciale weg",,3,a47523,000000,
91136,ARR,7094,"Raard - Ferwert, Prov. weg",,3,524d22,ffffff,
91356,ARR,8361,"Tersoal, Nij Wigara - Grou, Station",,3,6289e1,000000,
91481,ARR,7851,"Dairy Campus - Leeuwarden, Station",,3,16e894,000000,
91543,ARR,6371,"Nijelamer - Wolvega, Station",,3,8151ba,ffffff,
91583,ARR,6671,Luinjeberd - Heerenveen Busstation,,3,,,
91271,ARR,7901,Oudebildtzijl - Stiens,,3,1aeb28,000000,
91485,ARR,8281,Midlum - Harlingen Station,,3,,,
91400,ARR,8831,"Hidaard - Sneek, Busstation",,3,4d8881,000000,
91518,ARR,6221,"Terwispel, Dorp - Gorredijk, Busstation",,3,90bc58,000000,
91210,ARR,7331,"Wâlterswâld - Dokkum, Busstation",,3,9fde81,000000,
91269,ARR,7811,"Wytgaard - Leeuwarden, Station",,3,44a038,000000,
91129,ARR,7081,"Sibrandahûs - Dokkum, Busstation",,3,7915da,ffffff,
91229,ARR,7393,"Engwierum - Buitenpost, Station",,3,281cd4,ffffff,
91303,ARR,8041,"Boer - Franeker, Voorstraat",,3,585afd,ffffff,
91153,ARR,7141,"Wanswert - Dokkum, Busstation",,3,34c1b2,000000,
91507,ARR,6152,"Oudega - Nijega, Rijksweg",,3,6c68e3,000000,
91138,ARR,7102,"Lichtaard - Dokkum, Sionsberg",,3,9aafdb,000000,
91260,ARR,7701,"Zwagerbosch - De Westereen, Station",,3,b67767,000000,
91253,ARR,7581,Kollumerzwaag - Buitenpost,,3,0fb198,000000,
91405,ARR,8852,"Itens, Hervormde Kerk - Wommels, Provinciale weg",,3,2fbe24,000000,
91294,ARR,8001,"Blessum - Dronryp, Hoek Dronryp",,3,e1ebe3,000000,
91554,ARR,6482,"Zandhuizen - Oosterwolde, Busstation",,3,46da53,000000,
91185,ARR,7232,"Niawier - Dokkum, Sionsberg",,3,e2190e,ffffff,
91276,ARR,7931,"Sint Jacobiparochie, Westhoek - Sint Annaparochie",,3,b95e39,000000,
91339,ARR,8201,"Jorwert, Hoek - Mantgum, Station",,3,39a360,000000,
91243,ARR,7521,"Kollumerpomp, 't Trefpunt - Grijpskerk, Station",,3,0285aa,000000,
91380,ARR,8502,"Echtenerbrug - Lemmer, Busstation",,3,2a679f,ffffff,
91419,ARR,8951,"Goënga, It Mediel - Sneek, Busstation",,3,4a2a2e,ffffff,
91385,ARR,8651,"Legemeer - Joure, Busstation",,3,26d02d,000000,
91317,ARR,8101,"Achlum, Jonkerschap - Franeker, Voorstraat",,3,754e63,ffffff,
91353,ARR,8341,"Friens - Grou, Station",,3,c0e83f,000000,
91524,ARR,6271,"Terband - Heerenveen, Busstation",,3,7dc083,000000,
91120,ARR,7042,"Hantumhuizen - Dokkum, Sionsberg",,3,abd8fd,000000,
91361,ARR,8382,"Jirnsum, Douwemastrjitte - Akkrum, Station",,3,48b602,000000,
91491,ARR,6062,"Garyp, Dorp - Nijega, Rijksweg",,3,f971dd,000000,
91343,ARR,8232,"Dearsum - Sneek, Busstation",,3,571b81,ffffff,
91409,ARR,8872,"Reahûs - Wommels, Provinciale weg",,3,01f7af,000000,
91163,ARR,7163,Ginnum - Oentsjerk,,3,d286ab,000000,
91550,ARR,6441,"Sonnega - Wolvega, Station",,3,07dbc4,000000,
91249,ARR,7551,"Burum, Waardshiem - Grijpskerk, Station",,3,baf5bc,000000,
91536,ARR,6321,"Ravenswoud - Oosterwolde, Busstation",,3,aa626a,000000,
91566,ARR,6541,"Surhuisterveen - Buitenpost, Station",,3,008000,ffffff,
91514,ARR,6192,"Jonkerslân - Heerenveen, Busstation",,3,8cea25,000000,
91255,ARR,7601,"Oudwoude - Buitenpost, Station",,3,5d78fd,000000,
91395,ARR,8751,"Terkaple - Joure, Busstation",,3,28f346,000000,
91160,ARR,7154,"Burdaard - Ferwert, Prov. weg",,3,a6484b,ffffff,
91245,ARR,7531,"Warfstermolen, De Warf - Grijpskerk, Station",,3,777e97,000000,
91283,ARR,7962,"Peins - Franeker, Voorstraat",,3,040aa2,ffffff,
91467,ARR,9531,"Oudega - Woudsend, Centrum",,3,08dc9b,000000,
91311,ARR,8081,"Tzum, Vrijburgstraat - Franeker, Voorstraat",,3,5efc5b,000000,
91127,ARR,7063,"Hiaure - Holwerd, Prov. Weg",,3,3d0b0b,ffffff,
91141,ARR,7111,"Reitsum - Dokkum, Busstation",,3,bf749c,000000,
91386,ARR,8661,"Oldeouwer - Joure, Busstation",,3,9bb9dd,000000,
91396,ARR,8761,"Scharsterbrug - Joure, Busstation",,3,1a9402,000000,
91135,ARR,7093,Raard - Oentsjerk,,3,983004,ffffff,
91562,ARR,6521,"Harkema - Buitenpost, Station",,3,8000ff,ffffff,
91150,ARR,7132,"Jislum - Dokkum, Sionsberg",,3,f6dc38,000000,
91414,ARR,8911,"Tjalhuizum - Sneek, Busstation",,3,aa2691,ffffff,
91466,ARR,9523,"Elahuizen - Hemelum, Flinkeboskje",,3,12d718,000000,
91231,ARR,7402,"Ee - Dokkum, Sionsberg",,3,e5eb1f,000000,
91376,ARR,8482,"Delfstrahuizen - Lemmer, Busstation",,3,7d7901,000000,
91415,ARR,8921,"Easterein - Sneek, Busstation",,3,20cfe4,000000,
91399,ARR,8821,"Ysbrechtum - Sneek, Busstation",,3,4ba23f,000000,
91387,ARR,8671,"Ouwster-Nijega - Joure, Busstation",,3,b3cffe,000000,
91529,ARR,9731,"Snikzwaag - Joure, Busstation",,3,ff8000,000000,
91267,ARR,7781,"Warten, Hoofdstraat - Leeuwarden, Station",,3,8aa632,000000,
91513,ARR,6191,"Jonkerslân - Gorredijk, Busstation",,3,abdef3,000000,
91528,ARR,9721,"Koarnjum - Stiens, Wythusterwei",,3,80ff80,000000,
91439,ARR,9171,"Schettens - Bolsward, Busstation Twibaksdyk",,3,2dd258,000000,
91284,ARR,7963,"Peins - Franeker, Station",,3,5e21a1,ffffff,
91158,ARR,7152,"Burdaard - Dokkum, Sionsberg",,3,85aa8d,000000,
91241,ARR,7501,Mûnein - Oentsjerk,,3,cd3977,ffffff,
91368,ARR,8431,"Haskerdijken - Heerenveen, Busstation",,3,4350a6,ffffff,
91134,ARR,7092,"Raard - Dokkum, Sionsberg",,3,02c496,000000,
91576,ARR,6611,"Frieschepalen - Drachten, Transferium Oost",,3,,,
91452,ARR,9322,"Wons, Salverdastraat - Kop Afsluitdijk",,3,606bf4,000000,
91457,ARR,9371,"Gaast - Workum, Station",,3,e2546d,000000,
91602,ARR,6821,"Jubbega - Heerenveen, Busstation",,3,ffff00,000000,
91590,ARR,6742,"Oosterstreek - Oosterwolde, Busstation",,3,,,
91337,ARR,8182,"Raerd, Selânswei - Grou, Station",,3,5ffbe0,000000,
91299,ARR,8022,"Baijum - Dronryp, Station",,3,ad4017,ffffff,
91148,ARR,7124,"Jannum - Ferwert, Prov. weg",,3,b58da8,000000,
91487,ARR,6041,"Stroobos - Buitenpost, Station",,3,18f95c,000000,
91132,ARR,7084,"Sibrandahûs - Ferwert, Prov. weg",,3,c8b581,000000,
91264,ARR,7751,"Wyns - Leeuwarden, Station",,3,db8aec,000000,
91541,ARR,6351,"Nijeholtpade - Wolvega, Station",,3,1dc7a3,000000,
91293,ARR,7993,"Slappeterp - Franeker, Station",,3,f78f24,000000,
91474,ARR,9601,"Tjerkgaast - Balk, Harich Rotonde",,3,b954dd,000000,
91591,ARR,9661,"Dokkum, Woudpoort - Dokkum, Busstation",,3,00ff00,000000,
91165,ARR,7171,"Hegebeintum - Dokkum, Busstation",,3,b9f59a,000000,
91306,ARR,8052,"Dongjum, Tzummarumerweg - Franeker, Station",,3,68d1c2,000000,
91329,ARR,8142,"Bears - Mantgum, Station",,3,63ca12,000000,
91599,ARR,6791,"Nieuwehorne - Heerenveen, Busstation",,3,ff80ff,000000,
91273,ARR,7911,Alde Leie - Stiens,,3,94a1a0,000000,
91551,ARR,6451,"Spanga - Wolvega, Station",,3,0dea09,000000,
91519,ARR,6231,"Bontebok - Heerenveen, Busstation",,3,420fe8,ffffff,
91188,ARR,7251,"Wierum - Dokkum, Busstation",,3,951f4e,ffffff,
91505,ARR,6141,"Kortehemmen - Drachten, Transferium Oost",,3,53c30f,000000,
91455,ARR,9351,"Nijhuizum - Workum, Station",,3,f7c777,000000,
91526,ARR,9701,"Vrouwbuurtstermolen - Stiens, Wythusterwei",,3,00ffff,000000,
91462,ARR,9511,"Kolderwolde - Balk, Harich Rotonde",,3,01b1ae,000000,
91582,ARR,6661,Gersloot - Heerenveen Busstation,,3,,,
91494,ARR,6081,"Heechsân - Burgum, Kwekerstrjitte",,3,815562,ffffff,
91512,ARR,6182,"Hemrik - Gorredijk, Busstation",,3,366399,ffffff,
91123,ARR,7052,"Hantumeruitburen - Dokkum, Sionsberg",,3,cd96b2,000000,
91592,ARR,9671,"Dokkum, Dongeraheem - Dokkum, Busstation",,3,008000,ffffff,
91307,ARR,8061,"Herbaijum - Franeker, Voorstraat",,3,2636ab,ffffff,
91407,ARR,8862,"Lytsewierrum - Wommels, Provinciale weg",,3,1065ef,ffffff,
91432,ARR,9081,"Oudega - IJlst, Station",,3,0480b1,000000,
91218,ARR,7353,"Ternaard, Stationsweg - Holwerd, Prov. weg",,3,f141de,000000,
91304,ARR,8042,"Boer - Franeker, Station",,3,f6d142,000000,
91282,ARR,7961,"Peins - Dronryp, Hoek Dronryp",,3,cfb2bd,000000,
91402,ARR,8841,"Hinnaard - Sneek, Busstation",,3,4a298b,ffffff,
91143,ARR,7113,Reitsum - Oentsjerk,,3,8efa92,000000,
91181,ARR,7221,"Waaxens - Dokkum, Busstation",,3,b9f413,000000,
91352,ARR,8331,"Eagum - Grou, Station",,3,5842dd,ffffff,
91557,ARR,6492,"Augustinusga - Drachten, Transferium Oost",,3,8080ff,000000,
91375,ARR,8481,"Delfstrahuizen - Heerenveen, Busstation",,3,836e48,ffffff,
91490,ARR,6061,"Garyp, Dorp - Burgum, Kwekerstrjitte",,3,619507,000000,
91335,ARR,8172,"Britswert, Froonackerdyk - Winsum, Busstation",,3,1c467d,ffffff,
91155,ARR,7143,Wanswert - Oentsjerk,,3,ee3009,000000,
91426,ARR,9031,"Westhem, De Kat - IJlst, Station",,3,27e4d2,000000,
91384,ARR,8641,"Doniaga - Joure, Busstation",,3,7c3c53,ffffff,
91278,ARR,7942,"Firdgum - Franeker, Voorstraat",,3,7fe1e8,000000,
91147,ARR,7123,Jannum - Oentsjerk,,3,ea9ca3,000000,
91534,ARR,6291,"Haule - Oosterwolde, Busstation",,3,f858b5,000000,
89954,EBS,141,Kampen - Urk,,3,,,
91493,ARR,6092,"Earnewâld - Nijega, Rijksweg",,3,9928b9,ffffff,
91433,ARR,9111,"Iens - Wommels, Provinciale weg",,3,1ddca3,000000,
91351,ARR,8321,"Reduzum - Grou, Station",,3,4ce9b1,000000,
91254,ARR,7591,"Triemen - Buitenpost, Station",,3,5476ed,000000,
91162,ARR,7162,"Ginnum - Dokkum, Sionsberg",,3,498b90,000000,
91177,ARR,7203,"Foudgum - Holwerd, Prov. weg",,3,9bdddc,000000,
91355,ARR,8352,"Poppenwier - Sneek, Busstation",,3,cb56d0,000000,
91146,ARR,7122,"Jannum - Dokkum, Sionsberg",,3,3fe37f,000000,
91228,ARR,7392,"Engwierum - Dokkum, Sionsberg",,3,6e7cd4,000000,
91178,ARR,7211,"Brantgum - Dokkum, Busstation",,3,b0c1d0,000000,
91391,ARR,8711,"Langweer - Joure, Busstation",,3,3e5464,ffffff,
91378,ARR,8492,"Echten, Middenvaart - Lemmer, Busstation",,3,6b25f8,ffffff,
91263,ARR,7741,"Warstiens - Leeuwarden, Station",,3,034927,ffffff,
91579,ARR,6631,"Siegerswoude - Drachten, Transferium Oost",,3,,,
91217,ARR,7352,"Ternaard, Stationsweg - Dokkum, Sionsberg",,3,f39226,000000,
91242,ARR,7511,Readtsjerk - Oentsjerk,,3,013d37,ffffff,
91504,ARR,6131,"Goëngahuizen - Akkrum, Station",,3,82a932,000000,
91161,ARR,7161,"Ginnum - Dokkum, Busstation",,3,ae1c03,ffffff,
91410,ARR,8881,"Rien - Sneek, Busstation",,3,03c6fe,000000,
91552,ARR,6461,"Ter Idzard - Wolvega, Station",,3,39fc82,000000,
91422,ARR,8991,"Greonterp - IJlst, Station",,3,d29a53,000000,
91449,ARR,9271,"Makkum, Botterstraat - Bolsward, Twibaksdyk",,3,8df0fc,000000,
91240,ARR,7432,"Anjum, Nieuweweg - Dokkum, Sionsberg",,3,58bbda,000000,
91477,ARR,9631,"Follega - Lemmer, Busstation",,3,fef24d,000000,
91288,ARR,7981,"Skingen - Dronryp, Hoek Dronryp",,3,b45611,ffffff,
91499,ARR,6101,Suwâld - Swarteweisein,,3,35b480,000000,
91319,ARR,8103,"Achlum, Jonkerschap - Harlingen, Station",,3,838b61,000000,
91502,ARR,6121,"De Veenhoop - Drachten, Transferium Oost",,3,513632,ffffff,
91216,ARR,7351,"Ternaard, Stationsweg - Dokkum, Busstation",,3,ba495d,ffffff,
91180,ARR,7213,"Brantgum - Holwerd, Prov. weg",,3,bc66e5,000000,
91321,ARR,8111,"Pingjum - Harlingen, Station",,3,15fc71,000000,
91310,ARR,8072,"Hitzum - Franeker, Station",,3,b65725,ffffff,
91363,ARR,8392,"Terherne, Gravinnewei - Joure, Busstation",,3,2b7f91,ffffff,
91292,ARR,7992,"Slappeterp - Franeker, Voorstraat",,3,621f4b,ffffff,
91520,ARR,6232,"Bontebok - Gorredijk, Busstation",,3,5af67b,000000,
91119,ARR,7041,"Hantumhuizen - Dokkum, Busstation",,3,b899d7,000000,
91495,ARR,6071,"Eastermar - Burgum, Kwekerstrjitte",,3,7bcf0c,000000,
91274,ARR,7912,Alde Leie - Sint Annaparochie,,3,56f86a,000000,
91424,ARR,9011,"Sandfirden - IJlst, Station",,3,b985df,000000,
91506,ARR,6151,"Oudega - Nijega, Dorpshuis",,3,e4fbd0,000000,
91497,ARR,6032,"Jistrum - Buitenpost, Station",,3,aec1d0,000000,
91164,ARR,7164,"Ginnum - Ferwert, Prov. weg",,3,8cee90,000000,
91212,ARR,7333,"Wâlterswâld - Buitenpost, Station",,3,d9b781,000000,
91261,ARR,7711,"Miedum - Leeuwarden, Station",,3,6ad4fb,000000,
91468,ARR,9532,"Oudega - Balk, Harich Rotonde",,3,30fba9,000000,
91471,ARR,9571,"Ruigahuizen - Balk, Harich Rotonde",,3,959f0b,000000,
91183,ARR,7223,"Waaxens - Holwerd, Prov. weg",,3,94c57c,000000,
91521,ARR,6241,"Katlijk, Dorp - Heerenveen, Busstation",,3,ad33ea,ffffff,
91237,ARR,7422,"Broeksterwâld - Dokkum, Sionsberg",,3,526a0c,ffffff,
91545,ARR,6391,"Oldeholtwolde - Wolvega, Station",,3,1f4e70,ffffff,
91484,ARR,7451,"Marrum, Prov. weg - Ferwert, Prov. weg",,3,987b7a,000000,
91605,ARR,6842,"Drachten, Ziekenhuis - Van Knobelsdorffplein",,3,ff8000,000000,
91114,ARR,7012,"Aalsum - Dokkum, Sionsberg",,3,4ec5ae,000000,
91189,ARR,7252,"Wierum - Dokkum, Sionsberg",,3,e280ae,000000,
91232,ARR,7403,"Ee - Buitenpost, Station",,3,75abac,000000,
91214,ARR,7342,"Westergeest - Dokkum, Sionsberg",,3,ba0793,ffffff,
91130,ARR,7082,"Sibrandahûs - Dokkum, Sionsberg",,3,92f8fc,000000,
91113,ARR,7011,"Aalsum - Dokkum, Busstation",,3,a7398f,ffffff,
91301,ARR,8031,"Schalsum - Franeker, Voorstraat",,3,514b49,ffffff,
91441,ARR,9191,"Burgwerd, de Opfeart - Bolsward, Twibaksdyk",,3,4ae914,000000,
91510,ARR,6171,"Smalle Ee - Drachten, Transferium Oost",,3,510125,ffffff,
91561,ARR,6512,"Drogeham - Drachten, Transferium Oost",,3,ff8000,000000,
91445,ARR,9231,"Piaam - Bolsward, Busstation Twibaksdyk",,3,0f1b03,ffffff,
91598,ARR,6781,"Mildam - Heerenveen, Busstation",,3,ff8000,000000,
91486,ARR,6051,"Gerkesklooster - Buitenpost, Station",,3,fdfa47,000000,
91341,ARR,8221,"Wiuwert - Mantgum, Station",,3,b422e1,ffffff,
91600,ARR,6801,"Oudehorne - Heerenveen, Busstation",,3,004040,ffffff,
91516,ARR,6211,"Luxwoude - Heerenveen, Busstation",,3,d06b57,000000,
91423,ARR,9001,"Oosthem - IJlst, Station",,3,79c1d6,000000,
91139,ARR,7103,Lichtaard - Oentsjerk,,3,f22c3a,000000,
91527,ARR,9711,"Britsum - Stiens, Wythusterwei",,3,ff80c0,000000,
91393,ARR,8731,"Akmarijp - Joure, Busstation",,3,4a58bc,ffffff,
91581,ARR,6651,"Aldeboarn - Akkrum, Station",,3,,,
91427,ARR,9041,"Blauwhuis - IJlst, Station",,3,f01ba9,000000,
91408,ARR,8871,"Reahûs - Sneek, Busstation",,3,1888c9,000000,
91354,ARR,8351,"Poppenwier - Grou, Station",,3,60affb,000000,
91434,ARR,9121,"Kûbaard, Tsjerkebuorren - Wommels, Provinciale weg",,3,23b97f,000000,
91442,ARR,9201,"Hichtum - Bolsward, Busstation Twibaksdyk",,3,27bc9c,000000,
91461,ARR,9411,"Hindeloopen, Museum - Hindeloopen, Station",,3,47e7af,000000,
91411,ARR,8882,"Rien - Wommels, Provinciale weg",,3,91827a,000000,
91548,ARR,6421,"Scherpenzeel - Wolvega, Station",,3,2c41e8,ffffff,
91404,ARR,8851,"Itens, Hervormde Kerk - Sneek, Busstation",,3,ab572a,ffffff,
91281,ARR,7952,"Dronryp, Breggebuorren - Dronryp, Station",,3,c90756,ffffff,
91480,ARR,7831,"Goutum, Crematorium - Leeuwarden, Station",,3,a89701,000000,
91166,ARR,7172,"Hegebeintum - Dokkum, Sionsberg",,3,5296a2,000000,
91325,ARR,8122,"Wijnaldum - Harlingen, Zorgplein",,3,b272bb,000000,
91154,ARR,7142,"Wanswert - Dokkum, Sionsberg",,3,7612bc,ffffff,
91369,ARR,8441,"Nieuwebrug - Heerenveen, Busstation",,3,57ad6d,000000,
91572,ARR,6571,"Boornburgum - Drachten, Transferium Oost",,3,800000,ffffff,
91184,ARR,7231,"Niawier - Dokkum, Busstation",,3,84a2e2,000000,
91131,ARR,7083,Sibrandahûs - Oentsjerk,,3,8e9fef,000000,
